Numero sottocartelle totali: 7253
Sottocartelle vuote: 58
Skipped (not directories - years): 0
Skipped (not directories - videos): 0
Skipped frames (_0_ filter): 0
Wells unfiltered (unique keys): 7195
Removed: 355 wells (fewer than 250 frames)
Removed: 78 wells (outliers avg interval)
Valid wells: 6762

-- Per-well detailed stats --
Outliers (avg interval):
('D2014.09.25_S1119_I141', 1): avg=17.3, min=6.3@306, max=1089.1@186, sd=48.8, outliers=1
('D2015.01.24_S1208_I141', 6): avg=15.1, min=9.5@378, max=42.7@377, sd=1.2, outliers=9
('D2015.01.24_S1208_I141', 7): avg=15.1, min=9.3@378, max=42.8@377, sd=1.2, outliers=9
('D2015.01.24_S1208_I141', 8): avg=15.1, min=9.3@378, max=42.8@377, sd=1.2, outliers=9
('D2015.01.24_S1208_I141', 9): avg=15.1, min=9.3@378, max=42.8@377, sd=1.2, outliers=9
('D2015.01.24_S1210_I141', 1): avg=15.1, min=8.0@551, max=47.1@372, sd=1.3, outliers=8
('D2015.01.24_S1210_I141', 2): avg=15.1, min=8.0@551, max=47.1@372, sd=1.3, outliers=8
('D2015.01.24_S1210_I141', 3): avg=15.1, min=8.0@551, max=47.0@372, sd=1.3, outliers=8
('D2015.01.24_S1210_I141', 4): avg=15.1, min=8.0@551, max=46.9@372, sd=1.3, outliers=8
('D2015.01.24_S1210_I141', 5): avg=15.1, min=7.9@551, max=46.9@372, sd=1.3, outliers=8
('D2015.01.24_S1210_I141', 6): avg=15.1, min=6.6@553, max=46.9@372, sd=1.4, outliers=9
('D2015.01.24_S1210_I141', 7): avg=15.1, min=6.7@553, max=46.9@372, sd=1.4, outliers=9
('D2015.01.24_S1210_I141', 8): avg=15.1, min=6.7@553, max=46.9@372, sd=1.4, outliers=9
('D2015.01.24_S1210_I141', 9): avg=15.1, min=6.7@553, max=46.9@372, sd=1.4, outliers=9
('D2015.01.24_S1210_I141', 10): avg=15.1, min=6.7@553, max=46.9@372, sd=1.3, outliers=9
('D2015.01.24_S1210_I141', 11): avg=15.1, min=6.7@553, max=46.9@372, sd=1.3, outliers=9
('D2015.01.24_S1210_I141', 12): avg=15.1, min=6.7@553, max=46.9@372, sd=1.3, outliers=9
('D2015.01.31_S1211_I141', 1): avg=15.0, min=11.5@274, max=21.8@295, sd=0.4, outliers=6
('D2015.01.31_S1211_I141', 2): avg=15.0, min=8.1@274, max=21.8@295, sd=0.6, outliers=7
('D2015.01.31_S1211_I141', 3): avg=15.0, min=8.2@274, max=21.8@295, sd=0.6, outliers=9
('D2015.01.31_S1212_I141', 1): avg=15.0, min=9.0@583, max=21.0@564, sd=0.5, outliers=9
('D2015.01.31_S1212_I141', 2): avg=15.0, min=9.0@583, max=21.0@564, sd=0.5, outliers=13
('D2015.01.31_S1212_I141', 3): avg=15.0, min=9.0@583, max=21.0@564, sd=0.5, outliers=16
('D2015.01.31_S1212_I141', 4): avg=15.0, min=9.0@583, max=21.0@582, sd=0.5, outliers=19
('D2015.01.31_S1212_I141', 5): avg=15.0, min=9.0@583, max=21.0@582, sd=0.5, outliers=22
('D2015.01.31_S1212_I141', 6): avg=15.0, min=9.0@583, max=21.0@582, sd=0.5, outliers=22
('D2015.02.02_S1215_I141', 1): avg=15.1, min=5.3@163, max=27.4@471, sd=1.0, outliers=8
('D2015.02.02_S1215_I141', 2): avg=15.1, min=5.3@163, max=27.4@471, sd=1.0, outliers=8
('D2015.02.02_S1215_I141', 3): avg=15.1, min=5.3@163, max=27.4@471, sd=1.0, outliers=8
('D2015.02.02_S1215_I141', 4): avg=15.1, min=5.3@163, max=27.5@471, sd=1.1, outliers=11
('D2015.02.02_S1215_I141', 5): avg=15.1, min=5.3@163, max=27.6@471, sd=1.1, outliers=11
('D2015.02.02_S1216_I141', 1): avg=15.1, min=14.8@541, max=27.3@465, sd=1.0, outliers=12
('D2015.02.02_S1216_I141', 2): avg=15.1, min=13.6@351, max=27.3@465, sd=1.0, outliers=14
('D2015.02.02_S1216_I141', 3): avg=15.1, min=13.6@351, max=27.3@465, sd=1.0, outliers=14
('D2015.02.02_S1216_I141', 4): avg=15.1, min=13.6@351, max=27.3@465, sd=1.0, outliers=16
('D2015.02.07_S1217_I141', 1): avg=15.0, min=10.4@171, max=19.0@302, sd=0.4, outliers=19
('D2015.02.07_S1217_I141', 2): avg=15.0, min=10.4@171, max=19.2@302, sd=0.4, outliers=18
('D2015.02.07_S1217_I141', 3): avg=15.0, min=10.4@171, max=19.3@302, sd=0.4, outliers=18
('D2015.02.07_S1217_I141', 4): avg=15.0, min=10.4@171, max=19.4@302, sd=0.4, outliers=20
('D2015.02.07_S1217_I141', 5): avg=15.0, min=10.4@171, max=19.5@302, sd=0.4, outliers=20
('D2015.02.07_S1217_I141', 6): avg=15.0, min=10.4@171, max=19.7@302, sd=0.4, outliers=20
('D2015.02.07_S1217_I141', 7): avg=15.0, min=10.4@171, max=19.9@302, sd=0.5, outliers=23
('D2015.02.07_S1217_I141', 8): avg=15.0, min=10.4@171, max=20.0@302, sd=0.5, outliers=23
('D2015.02.07_S1217_I141', 9): avg=15.0, min=7.8@4, max=23.3@3, sd=0.6, outliers=20
('D2015.02.07_S1217_I141', 10): avg=15.0, min=7.8@4, max=23.3@3, sd=0.6, outliers=20
('D2015.02.07_S1217_I141', 11): avg=15.0, min=7.8@4, max=23.3@3, sd=0.7, outliers=20
('D2015.02.07_S1217_I141', 12): avg=15.0, min=7.8@4, max=23.3@3, sd=0.7, outliers=20
('D2015.02.07_S1219_I141', 1): avg=15.0, min=9.2@554, max=24.3@300, sd=0.6, outliers=13
('D2015.02.07_S1219_I141', 2): avg=15.0, min=9.2@554, max=24.3@300, sd=0.7, outliers=14
('D2015.02.07_S1219_I141', 3): avg=15.0, min=9.2@554, max=24.3@300, sd=0.7, outliers=14
('D2015.02.07_S1219_I141', 4): avg=15.0, min=9.2@554, max=24.3@300, sd=0.7, outliers=14
('D2015.02.07_S1219_I141', 5): avg=15.0, min=9.2@554, max=24.3@300, sd=0.7, outliers=14
('D2015.02.07_S1219_I141', 6): avg=15.0, min=9.2@554, max=24.3@300, sd=0.7, outliers=15
('D2015.02.07_S1219_I141', 7): avg=15.0, min=9.2@554, max=23.8@299, sd=0.7, outliers=15
('D2015.02.07_S1219_I141', 8): avg=15.0, min=9.1@554, max=23.8@299, sd=0.7, outliers=15
('D2015.02.07_S1219_I141', 9): avg=15.0, min=9.1@554, max=23.8@299, sd=0.7, outliers=15
('D2015.02.07_S1219_I141', 10): avg=15.0, min=9.1@554, max=23.8@299, sd=0.7, outliers=15
('D2015.02.07_S1219_I141', 11): avg=15.0, min=9.1@554, max=23.7@299, sd=0.7, outliers=15
('D2015.02.07_S1219_I141', 12): avg=15.0, min=9.1@554, max=23.7@299, sd=0.7, outliers=17
('D2015.02.12_S1220_I141', 1): avg=15.1, min=14.9@56, max=27.5@484, sd=0.7, outliers=8
('D2015.02.12_S1220_I141', 2): avg=15.1, min=14.1@174, max=27.5@484, sd=0.7, outliers=10
('D2015.02.14_S1222_I141', 1): avg=15.1, min=11.8@490, max=35.9@305, sd=1.0, outliers=13
('D2015.02.14_S1222_I141', 2): avg=15.1, min=11.8@490, max=35.9@305, sd=1.0, outliers=13
('D2015.02.14_S1222_I141', 3): avg=15.1, min=11.8@490, max=35.9@305, sd=1.0, outliers=13
('D2015.02.14_S1222_I141', 4): avg=15.1, min=11.8@490, max=35.9@305, sd=1.0, outliers=13
('D2015.02.14_S1222_I141', 5): avg=15.1, min=11.8@490, max=35.9@305, sd=1.0, outliers=13
('D2015.02.14_S1222_I141', 6): avg=15.1, min=11.8@490, max=35.9@305, sd=1.0, outliers=13
('D2015.02.14_S1222_I141', 7): avg=15.1, min=11.8@490, max=35.9@305, sd=1.0, outliers=13
('D2015.02.14_S1222_I141', 8): avg=15.1, min=10.8@275, max=35.9@305, sd=1.1, outliers=15
('D2015.02.14_S1222_I141', 9): avg=15.1, min=10.8@275, max=35.9@305, sd=1.1, outliers=15
('D2015.02.14_S1222_I141', 10): avg=15.1, min=10.8@275, max=35.9@305, sd=1.1, outliers=15
('D2015.02.14_S1223_I141', 1): avg=15.1, min=11.3@273, max=36.0@304, sd=1.0, outliers=10
('D2015.02.14_S1223_I141', 2): avg=15.1, min=11.3@273, max=36.0@304, sd=1.0, outliers=10
('D2015.02.14_S1223_I141', 3): avg=15.1, min=11.3@273, max=36.0@304, sd=1.0, outliers=9
('D2015.02.14_S1223_I141', 4): avg=15.1, min=11.3@273, max=35.9@304, sd=1.0, outliers=10
('D2015.02.14_S1223_I141', 5): avg=15.1, min=11.3@273, max=35.9@304, sd=1.0, outliers=10
('D2015.02.14_S1223_I141', 6): avg=15.1, min=11.3@273, max=35.9@304, sd=1.0, outliers=10
('D2015.02.14_S1223_I141', 7): avg=15.1, min=11.3@273, max=35.9@304, sd=1.0, outliers=10
('D2015.02.14_S1223_I141', 8): avg=15.1, min=11.3@273, max=35.9@304, sd=1.0, outliers=11
('D2015.02.16_S1225_I141', 1): avg=15.1, min=7.2@158, max=36.0@89, sd=1.1, outliers=10
('D2015.02.16_S1225_I141', 2): avg=15.1, min=7.2@158, max=36.0@89, sd=1.1, outliers=10
('D2015.02.16_S1225_I141', 3): avg=15.1, min=7.2@158, max=36.0@89, sd=1.2, outliers=12
('D2015.02.21_S1227_I141', 1): avg=15.1, min=5.5@169, max=30.9@386, sd=0.9, outliers=6
('D2015.02.21_S1227_I141', 2): avg=15.1, min=5.5@169, max=30.9@386, sd=0.9, outliers=6
('D2015.02.21_S1227_I141', 3): avg=15.1, min=5.5@169, max=30.9@386, sd=0.9, outliers=8
('D2015.02.21_S1227_I141', 4): avg=15.1, min=5.5@169, max=30.9@386, sd=0.9, outliers=8
('D2015.02.21_S1227_I141', 5): avg=15.1, min=5.5@169, max=30.9@386, sd=1.0, outliers=8
('D2015.02.21_S1227_I141', 6): avg=15.1, min=5.5@169, max=30.9@386, sd=1.0, outliers=10
('D2015.02.21_S1227_I141', 7): avg=15.1, min=5.5@169, max=30.9@386, sd=1.0, outliers=10
('D2015.02.21_S1228_I141', 1): avg=15.1, min=9.9@475, max=27.1@71, sd=0.8, outliers=12
('D2015.02.21_S1228_I141', 2): avg=15.1, min=9.7@475, max=27.1@71, sd=0.8, outliers=14
('D2015.02.21_S1228_I141', 3): avg=15.1, min=9.7@475, max=27.1@71, sd=0.8, outliers=15
('D2015.02.21_S1228_I141', 4): avg=15.1, min=9.7@475, max=27.1@71, sd=0.8, outliers=15
('D2015.02.21_S1228_I141', 5): avg=15.1, min=9.7@475, max=27.1@71, sd=0.8, outliers=15
('D2015.02.21_S1228_I141', 6): avg=15.1, min=9.7@475, max=27.1@71, sd=0.8, outliers=15
('D2015.02.21_S1228_I141', 7): avg=15.1, min=9.7@475, max=27.1@71, sd=0.8, outliers=15
('D2015.02.21_S1228_I141', 8): avg=15.1, min=9.4@475, max=27.1@71, sd=0.8, outliers=15
('D2015.02.21_S1228_I141', 9): avg=15.1, min=10.1@476, max=27.1@71, sd=0.8, outliers=15
('D2015.02.21_S1228_I141', 10): avg=15.1, min=9.9@295, max=29.4@294, sd=0.9, outliers=16
('D2015.02.21_S1228_I141', 11): avg=15.1, min=9.9@295, max=29.4@294, sd=1.0, outliers=15
('D2015.02.21_S1228_I141', 12): avg=15.1, min=10.0@295, max=29.3@294, sd=1.0, outliers=15
('D2015.02.23_S1230_I141', 1): avg=15.1, min=13.0@556, max=26.0@290, sd=0.7, outliers=9
('D2015.02.23_S1230_I141', 2): avg=15.1, min=6.8@199, max=31.1@198, sd=0.9, outliers=10
('D2015.02.23_S1230_I141', 3): avg=15.1, min=6.8@199, max=31.1@198, sd=0.9, outliers=10
('D2015.02.23_S1230_I141', 4): avg=15.1, min=6.8@199, max=31.0@198, sd=0.9, outliers=10
('D2015.02.28_S1232_I141', 1): avg=15.1, min=14.3@497, max=21.9@665, sd=0.4, outliers=15
('D2015.02.28_S1232_I141', 2): avg=15.1, min=14.3@497, max=21.8@665, sd=0.5, outliers=16
('D2015.02.28_S1232_I141', 3): avg=15.1, min=14.3@497, max=21.8@665, sd=0.5, outliers=15
('D2015.02.28_S1232_I141', 4): avg=15.1, min=14.3@359, max=21.8@665, sd=0.5, outliers=16
('D2015.02.28_S1232_I141', 5): avg=15.1, min=14.3@497, max=21.8@665, sd=0.5, outliers=16
('D2015.02.28_S1232_I141', 6): avg=15.1, min=14.3@497, max=21.8@665, sd=0.5, outliers=16
('D2015.02.28_S1232_I141', 7): avg=15.1, min=14.3@497, max=21.9@665, sd=0.5, outliers=16
('D2015.02.28_S1232_I141', 8): avg=15.1, min=14.3@497, max=21.8@665, sd=0.5, outliers=15
('D2015.02.28_S1233_I141', 1): avg=15.0, min=10.9@563, max=20.7@553, sd=0.4, outliers=9
('D2015.02.28_S1233_I141', 2): avg=15.0, min=11.1@563, max=20.7@553, sd=0.4, outliers=11
('D2015.02.28_S1233_I141', 3): avg=15.0, min=10.8@563, max=20.7@553, sd=0.4, outliers=11
('D2015.02.28_S1233_I141', 4): avg=15.0, min=10.8@563, max=20.7@553, sd=0.5, outliers=13
('D2015.02.28_S1233_I141', 5): avg=15.0, min=10.8@563, max=20.7@553, sd=0.5, outliers=13
('D2015.02.28_S1233_I141', 6): avg=15.0, min=11.0@563, max=20.7@553, sd=0.5, outliers=13
('D2015.02.28_S1233_I141', 7): avg=15.0, min=11.0@563, max=20.7@553, sd=0.5, outliers=18
('D2015.02.28_S1233_I141', 8): avg=15.0, min=11.1@563, max=20.7@553, sd=0.5, outliers=19
('D2015.02.28_S1233_I141', 9): avg=15.0, min=7.8@647, max=22.0@646, sd=0.6, outliers=12
('D2015.02.28_S1233_I141', 10): avg=15.0, min=7.8@647, max=22.0@646, sd=0.6, outliers=12
('D2015.02.28_S1233_I141', 11): avg=15.0, min=7.8@647, max=22.0@646, sd=0.6, outliers=14
('D2015.02.28_S1233_I141', 12): avg=15.0, min=7.8@647, max=22.0@646, sd=0.6, outliers=17
('D2015.03.07_S1236_I141', 1): avg=15.1, min=13.4@212, max=35.5@194, sd=1.0, outliers=8
('D2015.03.07_S1236_I141', 2): avg=15.1, min=13.4@212, max=35.5@194, sd=1.0, outliers=8
('D2015.03.07_S1236_I141', 3): avg=15.1, min=13.4@212, max=35.5@194, sd=1.0, outliers=8
('D2015.03.07_S1237_I141', 1): avg=15.1, min=12.7@2, max=37.5@190, sd=1.1, outliers=11
('D2015.03.07_S1237_I141', 2): avg=15.1, min=12.7@2, max=37.5@190, sd=1.1, outliers=11
('D2015.03.07_S1237_I141', 3): avg=15.1, min=12.7@2, max=37.5@190, sd=1.1, outliers=11
('D2015.03.07_S1237_I141', 4): avg=15.1, min=12.7@2, max=37.5@190, sd=1.1, outliers=11
('D2015.03.07_S1237_I141', 5): avg=15.1, min=12.7@2, max=37.5@190, sd=1.1, outliers=11
('D2015.03.07_S1237_I141', 6): avg=15.1, min=12.7@2, max=37.5@190, sd=1.1, outliers=11
('D2015.03.07_S1237_I141', 7): avg=15.1, min=12.0@274, max=37.5@190, sd=1.2, outliers=12
('D2015.03.07_S1237_I141', 8): avg=15.1, min=12.0@274, max=37.5@190, sd=1.2, outliers=12
('D2015.03.07_S1237_I141', 9): avg=15.1, min=12.0@274, max=37.5@190, sd=1.2, outliers=12
('D2015.03.07_S1237_I141', 10): avg=15.1, min=12.0@274, max=37.5@190, sd=1.2, outliers=15
('D2015.03.07_S1237_I141', 11): avg=15.1, min=12.0@274, max=37.5@190, sd=1.2, outliers=15
('D2015.03.09_S1238_I141', 1): avg=15.1, min=11.1@548, max=25.5@76, sd=0.7, outliers=10
('D2015.03.09_S1238_I141', 2): avg=15.1, min=11.0@548, max=25.5@76, sd=0.7, outliers=10
('D2015.03.09_S1238_I141', 3): avg=15.1, min=11.0@548, max=25.6@76, sd=0.7, outliers=10
('D2015.03.09_S1238_I141', 4): avg=15.1, min=11.0@548, max=25.8@76, sd=0.7, outliers=10
('D2015.03.09_S1238_I141', 5): avg=15.1, min=11.0@548, max=25.8@76, sd=0.7, outliers=10
('D2015.03.09_S1238_I141', 6): avg=15.1, min=11.0@548, max=25.9@76, sd=0.7, outliers=10
('D2015.03.09_S1239_I141', 1): avg=15.1, min=11.3@86, max=23.5@469, sd=0.6, outliers=12
('D2015.03.09_S1239_I141', 2): avg=15.1, min=11.3@86, max=23.5@469, sd=0.6, outliers=12
('D2015.03.09_S1239_I141', 3): avg=15.1, min=11.1@86, max=23.5@469, sd=0.6, outliers=12
('D2015.03.09_S1239_I141', 4): avg=15.1, min=11.1@86, max=23.6@469, sd=0.6, outliers=12
('D2015.03.09_S1239_I141', 5): avg=15.1, min=11.0@86, max=23.8@469, sd=0.6, outliers=12
('D2015.03.09_S1239_I141', 6): avg=15.1, min=10.9@86, max=23.8@469, sd=0.6, outliers=12
('D2015.03.09_S1239_I141', 7): avg=15.1, min=10.8@68, max=23.8@469, sd=0.7, outliers=13
('D2015.03.09_S1239_I141', 8): avg=15.1, min=10.7@68, max=23.8@469, sd=0.7, outliers=13
('D2015.03.09_S1239_I141', 9): avg=15.1, min=10.7@68, max=23.8@469, sd=0.7, outliers=13
('D2015.03.09_S1239_I141', 10): avg=15.1, min=10.7@68, max=23.8@469, sd=0.7, outliers=13
('D2015.03.09_S1239_I141', 11): avg=15.1, min=10.5@68, max=23.8@469, sd=0.7, outliers=13
('D2015.03.12_S1241_I141', 1): avg=15.1, min=14.9@382, max=23.7@190, sd=0.6, outliers=11
('D2015.03.12_S1241_I141', 2): avg=15.1, min=9.9@456, max=23.7@190, sd=0.7, outliers=12
('D2015.03.12_S1241_I141', 3): avg=15.1, min=9.7@456, max=23.8@190, sd=0.7, outliers=12
('D2015.03.12_S1241_I141', 4): avg=15.1, min=9.7@456, max=23.8@190, sd=0.7, outliers=12
('D2015.03.12_S1241_I141', 5): avg=15.1, min=10.0@456, max=23.8@190, sd=0.7, outliers=12
('D2015.03.12_S1241_I141', 6): avg=15.1, min=10.1@456, max=23.8@190, sd=0.7, outliers=14
('D2015.03.12_S1241_I141', 7): avg=15.1, min=10.1@456, max=23.8@190, sd=0.7, outliers=14
('D2015.03.12_S1241_I141', 8): avg=15.1, min=10.1@456, max=23.8@190, sd=0.7, outliers=14
('D2015.03.14_S1243_I141', 1): avg=15.1, min=6.5@301, max=25.0@273, sd=0.7, outliers=14
('D2015.03.14_S1243_I141', 2): avg=15.1, min=6.5@301, max=25.1@273, sd=0.8, outliers=14
('D2015.03.14_S1243_I141', 3): avg=15.1, min=6.4@301, max=25.4@273, sd=0.8, outliers=16
('D2015.03.14_S1243_I141', 4): avg=15.1, min=6.4@301, max=25.6@273, sd=0.8, outliers=17
('D2015.03.14_S1243_I141', 5): avg=15.1, min=6.4@301, max=25.7@273, sd=0.9, outliers=18
('D2015.03.14_S1243_I141', 6): avg=15.1, min=6.4@301, max=25.7@273, sd=0.9, outliers=18
('D2015.03.14_S1243_I141', 7): avg=15.1, min=6.4@301, max=25.9@273, sd=0.9, outliers=19
('D2015.03.14_S1243_I141', 8): avg=15.1, min=6.4@301, max=26.0@273, sd=0.9, outliers=21
('D2015.03.14_S1243_I141', 9): avg=15.1, min=6.4@301, max=26.0@273, sd=0.9, outliers=21
('D2015.03.14_S1243_I141', 10): avg=15.1, min=6.4@301, max=26.0@273, sd=0.9, outliers=21
('D2015.03.14_S1243_I141', 11): avg=15.1, min=6.3@301, max=26.0@273, sd=0.9, outliers=21
('D2015.03.14_S1243_I141', 12): avg=15.1, min=6.3@301, max=26.0@273, sd=0.9, outliers=22
('D2015.03.18_S1244_I141', 1): avg=15.1, min=13.5@260, max=40.6@265, sd=1.3, outliers=10
('D2015.03.18_S1244_I141', 2): avg=15.1, min=13.5@260, max=40.6@265, sd=1.3, outliers=10
('D2015.03.18_S1244_I141', 3): avg=15.1, min=8.1@177, max=40.7@265, sd=1.4, outliers=14
('D2015.03.18_S1244_I141', 4): avg=15.1, min=8.0@177, max=40.7@265, sd=1.4, outliers=14
('D2015.03.18_S1244_I141', 5): avg=15.1, min=8.0@177, max=40.7@265, sd=1.4, outliers=14
('D2015.03.18_S1244_I141', 6): avg=15.1, min=7.8@177, max=40.7@265, sd=1.4, outliers=14
('D2015.03.18_S1245_I141', 1): avg=15.1, min=14.9@547, max=40.6@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 2): avg=15.1, min=14.7@565, max=40.6@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 3): avg=15.1, min=14.7@563, max=40.6@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 4): avg=15.1, min=14.7@563, max=40.6@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 5): avg=15.1, min=14.6@253, max=40.6@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 6): avg=15.1, min=14.6@253, max=40.7@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 7): avg=15.1, min=14.6@426, max=40.8@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 8): avg=15.1, min=14.6@4, max=41.0@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 9): avg=15.1, min=14.5@4, max=41.0@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 10): avg=15.1, min=14.5@4, max=41.0@259, sd=1.3, outliers=10
('D2015.03.18_S1245_I141', 11): avg=15.1, min=14.5@4, max=41.1@259, sd=1.3, outliers=10
('D2015.03.18_S1246_I141', 1): avg=15.1, min=9.9@252, max=46.7@257, sd=1.4, outliers=8
('D2015.03.18_S1246_I141', 2): avg=15.1, min=9.7@252, max=46.7@257, sd=1.4, outliers=8
('D2015.03.18_S1246_I141', 3): avg=15.1, min=9.7@252, max=46.7@257, sd=1.4, outliers=8
('D2015.03.18_S1246_I141', 4): avg=15.1, min=8.0@74, max=46.7@257, sd=1.5, outliers=11
('D2015.03.18_S1246_I141', 5): avg=15.1, min=8.0@74, max=46.7@257, sd=1.5, outliers=11
('D2015.03.18_S1246_I141', 6): avg=15.1, min=8.0@74, max=46.7@257, sd=1.5, outliers=11
('D2015.03.18_S1246_I141', 7): avg=15.1, min=7.9@74, max=46.7@257, sd=1.5, outliers=11
('D2015.03.18_S1246_I141', 8): avg=15.1, min=7.9@74, max=46.7@257, sd=1.5, outliers=11
('D2015.03.21_S1247_I141', 1): avg=15.0, min=9.3@450, max=30.1@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 2): avg=15.0, min=9.3@450, max=30.0@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 3): avg=15.0, min=9.3@450, max=30.0@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 4): avg=15.0, min=9.2@450, max=30.0@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 5): avg=15.0, min=9.2@450, max=30.0@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 6): avg=15.0, min=9.2@450, max=30.0@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 7): avg=15.0, min=9.2@450, max=29.9@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 8): avg=15.0, min=9.2@450, max=29.9@198, sd=0.8, outliers=10
('D2015.03.21_S1247_I141', 9): avg=15.0, min=9.2@450, max=29.9@198, sd=0.9, outliers=11
('D2015.03.21_S1247_I141', 10): avg=15.0, min=9.1@450, max=29.9@198, sd=0.9, outliers=11
('D2015.03.21_S1247_I141', 11): avg=15.0, min=9.1@450, max=29.9@198, sd=0.9, outliers=11
('D2015.03.21_S1247_I141', 12): avg=15.0, min=9.1@450, max=30.0@198, sd=0.9, outliers=11
('D2015.03.23_S1248_I141', 1): avg=15.1, min=13.6@543, max=26.0@451, sd=0.7, outliers=12
('D2015.03.23_S1248_I141', 2): avg=15.1, min=13.6@543, max=26.0@451, sd=0.7, outliers=12
('D2015.03.23_S1248_I141', 3): avg=15.1, min=13.6@543, max=26.0@451, sd=0.7, outliers=12
('D2015.03.23_S1248_I141', 4): avg=15.1, min=13.6@543, max=26.0@451, sd=0.7, outliers=12
('D2015.03.23_S1248_I141', 5): avg=15.1, min=9.2@276, max=26.0@451, sd=0.8, outliers=14
('D2015.03.23_S1248_I141', 6): avg=15.1, min=9.2@276, max=26.0@451, sd=0.8, outliers=14
('D2015.03.23_S1248_I141', 7): avg=15.1, min=9.2@276, max=26.0@451, sd=0.8, outliers=14
('D2015.03.23_S1248_I141', 8): avg=15.1, min=9.1@276, max=26.0@451, sd=0.8, outliers=14
('D2015.03.23_S1248_I141', 9): avg=15.1, min=11.3@276, max=26.0@451, sd=0.8, outliers=15
('D2015.03.23_S1248_I141', 10): avg=15.1, min=11.3@276, max=26.0@451, sd=0.8, outliers=15
('D2015.03.23_S1248_I141', 11): avg=15.1, min=11.3@276, max=26.0@451, sd=0.8, outliers=15
('D2015.03.23_S1248_I141', 12): avg=15.1, min=11.3@276, max=25.9@451, sd=0.8, outliers=15
('D2015.03.28_S1251_I141', 1): avg=15.1, min=13.6@382, max=27.1@381, sd=0.6, outliers=7
('D2015.03.28_S1251_I141', 2): avg=15.1, min=13.6@382, max=27.1@381, sd=0.6, outliers=7
('D2015.03.28_S1251_I141', 3): avg=15.1, min=13.6@382, max=26.8@381, sd=0.6, outliers=8
('D2015.03.28_S1251_I141', 4): avg=15.1, min=13.6@382, max=26.8@381, sd=0.6, outliers=8
('D2015.03.28_S1251_I141', 5): avg=15.1, min=13.6@382, max=26.8@381, sd=0.6, outliers=9
('D2015.03.28_S1251_I141', 6): avg=15.1, min=13.6@382, max=26.8@381, sd=0.6, outliers=9
('D2015.03.28_S1251_I141', 7): avg=15.1, min=13.6@382, max=26.8@381, sd=0.6, outliers=8
('D2015.03.28_S1251_I141', 8): avg=15.1, min=13.6@382, max=26.8@381, sd=0.6, outliers=9
('D2015.03.28_S1251_I141', 9): avg=15.1, min=7.5@458, max=26.8@381, sd=0.9, outliers=9
('D2015.03.28_S1251_I141', 10): avg=15.1, min=7.5@458, max=26.7@381, sd=0.9, outliers=9
('D2015.03.28_S1251_I141', 11): avg=15.1, min=7.5@458, max=27.4@381, sd=0.9, outliers=10
('D2015.03.28_S1251_I141', 12): avg=15.1, min=7.6@458, max=25.4@457, sd=0.9, outliers=11
('D2015.03.28_S1252_I141', 1): avg=15.1, min=8.0@380, max=24.8@381, sd=0.9, outliers=5
('D2015.03.28_S1252_I141', 2): avg=15.1, min=8.0@380, max=24.8@381, sd=0.9, outliers=5
('D2015.03.28_S1252_I141', 3): avg=15.1, min=8.0@380, max=24.8@381, sd=0.9, outliers=5
('D2015.04.04_S1254_I141', 1): avg=15.0, min=9.3@181, max=24.5@573, sd=0.6, outliers=9
('D2015.04.04_S1254_I141', 2): avg=15.0, min=9.3@181, max=24.5@573, sd=0.6, outliers=11
('D2015.04.04_S1254_I141', 3): avg=15.0, min=9.3@181, max=24.8@573, sd=0.6, outliers=11
('D2015.04.04_S1254_I141', 4): avg=15.0, min=9.3@181, max=24.8@573, sd=0.6, outliers=12
('D2015.04.04_S1254_I141', 5): avg=15.0, min=9.2@181, max=24.8@573, sd=0.6, outliers=11
('D2015.04.04_S1254_I141', 6): avg=15.0, min=9.2@181, max=24.8@573, sd=0.6, outliers=12
('D2015.04.04_S1254_I141', 7): avg=15.0, min=9.2@181, max=24.8@573, sd=0.6, outliers=12
('D2015.04.04_S1254_I141', 8): avg=15.0, min=9.2@181, max=24.8@573, sd=0.6, outliers=12
('D2015.04.04_S1254_I141', 9): avg=15.0, min=9.2@181, max=24.8@573, sd=0.7, outliers=14
('D2015.04.04_S1254_I141', 10): avg=15.0, min=9.2@181, max=24.8@573, sd=0.7, outliers=15
('D2015.04.04_S1254_I141', 11): avg=15.0, min=9.2@181, max=24.8@573, sd=0.7, outliers=15
